"Order.number.of.item","Label","PennElementType","PennElementName","Value","PROLIFIC_ID","group","experiment","item","condition","modal","parameter","Comments"
19,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","6","69dbe89cd540291753de2ef9","1","control","control-5","control-bad","kann","good","Any addtional parameters were appended as additional columns"
19,"norming-trial-1","TextInput","norm-comment"," ","69dbe89cd540291753de2ef9","1","control","control-5","control-bad","kann","good",""
19,"norming-trial-1","PennController","22","End","69dbe89cd540291753de2ef9","1","control","control-5","control-bad","kann","good",""
21,"norming-trial-1","PennController","24","Start","69dbe89cd540291753de2ef9","1","control","control-7","control-good","kann","good",""
21,"norming-trial-1","PennController","24","Start","69dbe89cd540291753de2ef9","1","control","control-7","control-good","kann","good",""
21,"norming-trial-1","PennController","24","End","69dbe89cd540291753de2ef9","1","control","control-7","control-good","kann","good",""
21,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69dbe89cd540291753de2ef9","1","control","control-7","control-good","kann","good",""
21,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","69dbe89cd540291753de2ef9","1","control","control-7","control-good","kann","good","Any addtional parameters were appended as additional columns"
21,"norming-trial-1","TextInput","norm-comment"," ","69dbe89cd540291753de2ef9","1","control","control-7","control-good","kann","good",""
21,"norming-trial-1","PennController","24","End","69dbe89cd540291753de2ef9","1","control","control-7","control-good","kann","good",""
16,"norming-trial-1","PennController","19","Start","69dbe89cd540291753de2ef9","1","control","control-2","control-good","darf","good",""
16,"norming-trial-1","PennController","19","Start","69dbe89cd540291753de2ef9","1","control","control-2","control-good","darf","good",""
16,"norming-trial-1","PennController","19","End","69dbe89cd540291753de2ef9","1","control","control-2","control-good","darf","good",""
16,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69dbe89cd540291753de2ef9","1","control","control-2","control-good","darf","good",""
16,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","69dbe89cd540291753de2ef9","1","control","control-2","control-good","darf","good","Any addtional parameters were appended as additional columns"
16,"norming-trial-1","TextInput","norm-comment"," ","69dbe89cd540291753de2ef9","1","control","control-2","control-good","darf","good",""
16,"norming-trial-1","PennController","19","End","69dbe89cd540291753de2ef9","1","control","control-2","control-good","darf","good",""
14,"norming-trial-1","PennController","17","Start","69dbe89cd540291753de2ef9","1","control","control-15","control-good","kann","bad",""
14,"norming-trial-1","PennController","17","Start","69dbe89cd540291753de2ef9","1","control","control-15","control-good","kann","bad",""
14,"norming-trial-1","PennController","17","End","69dbe89cd540291753de2ef9","1","control","control-15","control-good","kann","bad",""
14,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69dbe89cd540291753de2ef9","1","control","control-15","control-good","kann","bad",""
14,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","6","69dbe89cd540291753de2ef9","1","control","control-15","control-good","kann","bad","Any addtional parameters were appended as additional columns"
14,"norming-trial-1","TextInput","norm-comment"," ","69dbe89cd540291753de2ef9","1","control","control-15","control-good","kann","bad",""
14,"norming-trial-1","PennController","17","End","69dbe89cd540291753de2ef9","1","control","control-15","control-good","kann","bad",""
22,"norming-trial-1","PennController","25","Start","69dbe89cd540291753de2ef9","1","control","control-8","control-good","kann","good",""
22,"norming-trial-1","PennController","25","Start","69dbe89cd540291753de2ef9","1","control","control-8","control-good","kann","good",""
22,"norming-trial-1","PennController","25","End","69dbe89cd540291753de2ef9","1","control","control-8","control-good","kann","good",""
22,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69dbe89cd540291753de2ef9","1","control","control-8","control-good","kann","good",""
22,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","69dbe89cd540291753de2ef9","1","control","control-8","control-good","kann","good","Any addtional parameters were appended as additional columns"
22,"norming-trial-1","TextInput","norm-comment"," ","69dbe89cd540291753de2ef9","1","control","control-8","control-good","kann","good",""
22,"norming-trial-1","PennController","25","End","69dbe89cd540291753de2ef9","1","control","control-8","control-good","kann","good",""
41,"norming-trial-1","PennController","44","Start","69dbe89cd540291753de2ef9","1","main","main-25","bouletic-soll","soll","bouletic",""
41,"norming-trial-1","PennController","44","Start","69dbe89cd540291753de2ef9","1","main","main-25","bouletic-soll","soll","bouletic",""
41,"norming-trial-1","PennController","44","End","69dbe89cd540291753de2ef9","1","main","main-25","bouletic-soll","soll","bouletic",""
41,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69dbe89cd540291753de2ef9","1","main","main-25","bouletic-soll","soll","bouletic",""
41,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","69dbe89cd540291753de2ef9","1","main","main-25","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
41,"norming-trial-1","TextInput","norm-comment"," ","69dbe89cd540291753de2ef9","1","main","main-25","bouletic-soll","soll","bouletic",""
41,"norming-trial-1","PennController","44","End","69dbe89cd540291753de2ef9","1","main","main-25","bouletic-soll","soll","bouletic",""
17,"norming-trial-1","PennController","20","Start","69dbe89cd540291753de2ef9","1","control","control-3","control-good","darf","good",""
17,"norming-trial-1","PennController","20","Start","69dbe89cd540291753de2ef9","1","control","control-3","control-good","darf","good",""
17,"norming-trial-1","PennController","20","End","69dbe89cd540291753de2ef9","1","control","control-3","control-good","darf","good",""
17,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69dbe89cd540291753de2ef9","1","control","control-3","control-good","darf","good",""
17,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","6","69dbe89cd540291753de2ef9","1","control","control-3","control-good","darf","good","Any addtional parameters were appended as additional columns"
17,"norming-trial-1","TextInput","norm-comment"," ","69dbe89cd540291753de2ef9","1","control","control-3","control-good","darf","good",""
17,"norming-trial-1","PennController","20","End","69dbe89cd540291753de2ef9","1","control","control-3","control-good","darf","good",""
31,"norming-trial-1","PennController","34","Start","69dbe89cd540291753de2ef9","1","main","main-16","bouletic-soll","soll","bouletic",""
31,"norming-trial-1","PennController","34","Start","69dbe89cd540291753de2ef9","1","main","main-16","bouletic-soll","soll","bouletic",""
31,"norming-trial-1","PennController","34","End","69dbe89cd540291753de2ef9","1","main","main-16","bouletic-soll","soll","bouletic",""
31,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69dbe89cd540291753de2ef9","1","main","main-16","bouletic-soll","soll","bouletic",""
31,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","2","69dbe89cd540291753de2ef9","1","main","main-16","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
31,"norming-trial-1","TextInput","norm-comment"," ","69dbe89cd540291753de2ef9","1","main","main-16","bouletic-soll","soll","bouletic",""
31,"norming-trial-1","PennController","34","End","69dbe89cd540291753de2ef9","1","main","main-16","bouletic-soll","soll","bouletic",""
49,"norming-trial-1","PennController","52","Start","69dbe89cd540291753de2ef9","1","main","main-32","bouletic-soll","soll","bouletic",""
49,"norming-trial-1","PennController","52","Start","69dbe89cd540291753de2ef9","1","main","main-32","bouletic-soll","soll","bouletic",""
49,"norming-trial-1","PennController","52","End","69dbe89cd540291753de2ef9","1","main","main-32","bouletic-soll","soll","bouletic",""
49,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69dbe89cd540291753de2ef9","1","main","main-32","bouletic-soll","soll","bouletic",""
49,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","3","69dbe89cd540291753de2ef9","1","main","main-32","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
49,"norming-trial-1","TextInput","norm-comment"," ","69dbe89cd540291753de2ef9","1","main","main-32","bouletic-soll","soll","bouletic",""
49,"norming-trial-1","PennController","52","End","69dbe89cd540291753de2ef9","1","main","main-32","bouletic-soll","soll","bouletic",""
35,"norming-trial-1","PennController","38","Start","69dbe89cd540291753de2ef9","1","main","main-2","non-bouletic-soll","soll","non-bouletic",""
35,"norming-trial-1","PennController","38","Start","69dbe89cd540291753de2ef9","1","main","main-2","non-bouletic-soll","soll","non-bouletic",""
35,"norming-trial-1","PennController","38","End","69dbe89cd540291753de2ef9","1","main","main-2","non-bouletic-soll","soll","non-bouletic",""
35,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69dbe89cd540291753de2ef9","1","main","main-2","non-bouletic-soll","soll","non-bouletic",""
35,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","5","69dbe89cd540291753de2ef9","1","main","main-2","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
35,"norming-trial-1","TextInput","norm-comment"," ","69dbe89cd540291753de2ef9","1","main","main-2","non-bouletic-soll","soll","non-bouletic",""
35,"norming-trial-1","PennController","38","End","69dbe89cd540291753de2ef9","1","main","main-2","non-bouletic-soll","soll","non-bouletic",""
54,"norming-trial-1","PennController","57","Start","69dbe89cd540291753de2ef9","1","main","main-8","bouletic-soll","soll","bouletic",""
54,"norming-trial-1","PennController","57","Start","69dbe89cd540291753de2ef9","1","main","main-8","bouletic-soll","soll","bouletic",""
54,"norming-trial-1","PennController","57","End","69dbe89cd540291753de2ef9","1","main","main-8","bouletic-soll","soll","bouletic",""
54,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69dbe89cd540291753de2ef9","1","main","main-8","bouletic-soll","soll","bouletic",""
54,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","3","69dbe89cd540291753de2ef9","1","main","main-8","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
54,"norming-trial-1","TextInput","norm-comment"," ","69dbe89cd540291753de2ef9","1","main","main-8","bouletic-soll","soll","bouletic",""
54,"norming-trial-1","PennController","57","End","69dbe89cd540291753de2ef9","1","main","main-8","bouletic-soll","soll","bouletic",""
39,"norming-trial-1","PennController","42","Start","69dbe89cd540291753de2ef9","1","main","main-23","non-bouletic-soll","soll","non-bouletic",""
39,"norming-trial-1","PennController","42","Start","69dbe89cd540291753de2ef9","1","main","main-23","non-bouletic-soll","soll","non-bouletic",""
39,"norming-trial-1","PennController","42","End","69dbe89cd540291753de2ef9","1","main","main-23","non-bouletic-soll","soll","non-bouletic",""
39,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69dbe89cd540291753de2ef9","1","main","main-23","non-bouletic-soll","soll","non-bouletic",""
39,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","5","69dbe89cd540291753de2ef9","1","main","main-23","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
39,"norming-trial-1","TextInput","norm-comment"," ","69dbe89cd540291753de2ef9","1","main","main-23","non-bouletic-soll","soll","non-bouletic",""
39,"norming-trial-1","PennController","42","End","69dbe89cd540291753de2ef9","1","main","main-23","non-bouletic-soll","soll","non-bouletic",""
44,"norming-trial-1","PennController","47","Start","69dbe89cd540291753de2ef9","1","main","main-28","bouletic-soll","soll","bouletic",""
44,"norming-trial-1","PennController","47","Start","69dbe89cd540291753de2ef9","1","main","main-28","bouletic-soll","soll","bouletic",""
44,"norming-trial-1","PennController","47","End","69dbe89cd540291753de2ef9","1","main","main-28","bouletic-soll","soll","bouletic",""
44,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69dbe89cd540291753de2ef9","1","main","main-28","bouletic-soll","soll","bouletic",""
44,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","2","69dbe89cd540291753de2ef9","1","main","main-28","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
44,"norming-trial-1","TextInput","norm-comment"," ","69dbe89cd540291753de2ef9","1","main","main-28","bouletic-soll","soll","bouletic",""
44,"norming-trial-1","PennController","47","End","69dbe89cd540291753de2ef9","1","main","main-28","bouletic-soll","soll","bouletic",""
15,"norming-trial-1","PennController","18","Start","69dbe89cd540291753de2ef9","1","control","control-16","control-good","kann","bad",""
15,"norming-trial-1","PennController","18","Start","69dbe89cd540291753de2ef9","1","control","control-16","control-good","kann","bad",""
15,"norming-trial-1","PennController","18","End","69dbe89cd540291753de2ef9","1","control","control-16","control-good","kann","bad",""
15,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69dbe89cd540291753de2ef9","1","control","control-16","control-good","kann","bad",""
15,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","4","69dbe89cd540291753de2ef9","1","control","control-16","control-good","kann","bad","Any addtional parameters were appended as additional columns"
15,"norming-trial-1","TextInput","norm-comment"," ","69dbe89cd540291753de2ef9","1","control","control-16","control-good","kann","bad",""
15,"norming-trial-1","PennController","18","End","69dbe89cd540291753de2ef9","1","control","control-16","control-good","kann","bad",""
53,"norming-trial-1","PennController","56","Start","69dbe89cd540291753de2ef9","1","main","main-7","non-bouletic-soll","soll","non-bouletic",""
53,"norming-trial-1","PennController","56","Start","69dbe89cd540291753de2ef9","1","main","main-7","non-bouletic-soll","soll","non-bouletic",""
53,"norming-trial-1","PennController","56","End","69dbe89cd540291753de2ef9","1","main","main-7","non-bouletic-soll","soll","non-bouletic",""
53,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69dbe89cd540291753de2ef9","1","main","main-7","non-bouletic-soll","soll","non-bouletic",""
53,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","2","69dbe89cd540291753de2ef9","1","main","main-7","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
53,"norming-trial-1","TextInput","norm-comment"," ","69dbe89cd540291753de2ef9","1","main","main-7","non-bouletic-soll","soll","non-bouletic",""
53,"norming-trial-1","PennController","56","End","69dbe89cd540291753de2ef9","1","main","main-7","non-bouletic-soll","soll","non-bouletic",""
12,"norming-trial-1","PennController","15","Start","69dbe89cd540291753de2ef9","1","control","control-13","control-bad","kann","bad",""
12,"norming-trial-1","PennController","15","Start","69dbe89cd540291753de2ef9","1","control","control-13","control-bad","kann","bad",""
12,"norming-trial-1","PennController","15","End","69dbe89cd540291753de2ef9","1","control","control-13","control-bad","kann","bad",""
12,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69dbe89cd540291753de2ef9","1","control","control-13","control-bad","kann","bad",""
12,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","2","69dbe89cd540291753de2ef9","1","control","control-13","control-bad","kann","bad","Any addtional parameters were appended as additional columns"
12,"norming-trial-1","TextInput","norm-comment"," ","69dbe89cd540291753de2ef9","1","control","control-13","control-bad","kann","bad",""
12,"norming-trial-1","PennController","15","End","69dbe89cd540291753de2ef9","1","control","control-13","control-bad","kann","bad",""
38,"norming-trial-1","PennController","41","Start","69dbe89cd540291753de2ef9","1","main","main-22","bouletic-soll","soll","bouletic",""
38,"norming-trial-1","PennController","41","Start","69dbe89cd540291753de2ef9","1","main","main-22","bouletic-soll","soll","bouletic",""
38,"norming-trial-1","PennController","41","End","69dbe89cd540291753de2ef9","1","main","main-22","bouletic-soll","soll","bouletic",""
38,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69dbe89cd540291753de2ef9","1","main","main-22","bouletic-soll","soll","bouletic",""
38,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","6","69dbe89cd540291753de2ef9","1","main","main-22","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
38,"norming-trial-1","TextInput","norm-comment"," ","69dbe89cd540291753de2ef9","1","main","main-22","bouletic-soll","soll","bouletic",""
38,"norming-trial-1","PennController","41","End","69dbe89cd540291753de2ef9","1","main","main-22","bouletic-soll","soll","bouletic",""
36,"norming-trial-1","PennController","39","Start","69dbe89cd540291753de2ef9","1","main","main-20","non-bouletic-soll","soll","non-bouletic",""
36,"norming-trial-1","PennController","39","Start","69dbe89cd540291753de2ef9","1","main","main-20","non-bouletic-soll","soll","non-bouletic",""
36,"norming-trial-1","PennController","39","End","69dbe89cd540291753de2ef9","1","main","main-20","non-bouletic-soll","soll","non-bouletic",""
36,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69dbe89cd540291753de2ef9","1","main","main-20","non-bouletic-soll","soll","non-bouletic",""
36,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","5","69dbe89cd540291753de2ef9","1","main","main-20","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
36,"norming-trial-1","TextInput","norm-comment"," ","69dbe89cd540291753de2ef9","1","main","main-20","non-bouletic-soll","soll","non-bouletic",""
36,"norming-trial-1","PennController","39","End","69dbe89cd540291753de2ef9","1","main","main-20","non-bouletic-soll","soll","non-bouletic",""
13,"norming-trial-1","PennController","16","Start","69dbe89cd540291753de2ef9","1","control","control-14","control-bad","kann","bad",""
13,"norming-trial-1","PennController","16","Start","69dbe89cd540291753de2ef9","1","control","control-14","control-bad","kann","bad",""
13,"norming-trial-1","PennController","16","End","69dbe89cd540291753de2ef9","1","control","control-14","control-bad","kann","bad",""
13,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69dbe89cd540291753de2ef9","1","control","control-14","control-bad","kann","bad",""
13,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","2","69dbe89cd540291753de2ef9","1","control","control-14","control-bad","kann","bad","Any addtional parameters were appended as additional columns"
13,"norming-trial-1","TextInput","norm-comment"," ","69dbe89cd540291753de2ef9","1","control","control-14","control-bad","kann","bad",""
13,"norming-trial-1","PennController","16","End","69dbe89cd540291753de2ef9","1","control","control-14","control-bad","kann","bad",""
32,"norming-trial-1","PennController","35","Start","69dbe89cd540291753de2ef9","1","main","main-17","non-bouletic-soll","soll","non-bouletic",""
32,"norming-trial-1","PennController","35","Start","69dbe89cd540291753de2ef9","1","main","main-17","non-bouletic-soll","soll","non-bouletic",""
32,"norming-trial-1","PennController","35","End","69dbe89cd540291753de2ef9","1","main","main-17","non-bouletic-soll","soll","non-bouletic",""
32,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69dbe89cd540291753de2ef9","1","main","main-17","non-bouletic-soll","soll","non-bouletic",""
32,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","2","69dbe89cd540291753de2ef9","1","main","main-17","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
32,"norming-trial-1","TextInput","norm-comment"," ","69dbe89cd540291753de2ef9","1","main","main-17","non-bouletic-soll","soll","non-bouletic",""
32,"norming-trial-1","PennController","35","End","69dbe89cd540291753de2ef9","1","main","main-17","non-bouletic-soll","soll","non-bouletic",""
20,"norming-trial-1","PennController","23","Start","69dbe89cd540291753de2ef9","1","control","control-6","control-good","kann","good",""
20,"norming-trial-1","PennController","23","Start","69dbe89cd540291753de2ef9","1","control","control-6","control-good","kann","good",""
20,"norming-trial-1","PennController","23","End","69dbe89cd540291753de2ef9","1","control","control-6","control-good","kann","good",""
20,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69dbe89cd540291753de2ef9","1","control","control-6","control-good","kann","good",""
20,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","6","69dbe89cd540291753de2ef9","1","control","control-6","control-good","kann","good","Any addtional parameters were appended as additional columns"
20,"norming-trial-1","TextInput","norm-comment"," ","69dbe89cd540291753de2ef9","1","control","control-6","control-good","kann","good",""
20,"norming-trial-1","PennController","23","End","69dbe89cd540291753de2ef9","1","control","control-6","control-good","kann","good",""
24,"norming-trial-1","PennController","27","Start","69dbe89cd540291753de2ef9","1","main","main-1","bouletic-soll","soll","bouletic",""
24,"norming-trial-1","PennController","27","Start","69dbe89cd540291753de2ef9","1","main","main-1","bouletic-soll","soll","bouletic",""
24,"norming-trial-1","PennController","27","End","69dbe89cd540291753de2ef9","1","main","main-1","bouletic-soll","soll","bouletic",""
24,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69dbe89cd540291753de2ef9","1","main","main-1","bouletic-soll","soll","bouletic",""
24,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","3","69dbe89cd540291753de2ef9","1","main","main-1","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
24,"norming-trial-1","TextInput","norm-comment"," ","69dbe89cd540291753de2ef9","1","main","main-1","bouletic-soll","soll","bouletic",""
24,"norming-trial-1","PennController","27","End","69dbe89cd540291753de2ef9","1","main","main-1","bouletic-soll","soll","bouletic",""
8,"norming-trial-1","PennController","11","Start","69dbe89cd540291753de2ef9","1","control","control-1","control-bad","darf","good",""
8,"norming-trial-1","PennController","11","Start","69dbe89cd540291753de2ef9","1","control","control-1","control-bad","darf","good",""
8,"norming-trial-1","PennController","11","End","69dbe89cd540291753de2ef9","1","control","control-1","control-bad","darf","good",""
8,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69dbe89cd540291753de2ef9","1","control","control-1","control-bad","darf","good",""
8,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","69dbe89cd540291753de2ef9","1","control","control-1","control-bad","darf","good","Any addtional parameters were appended as additional columns"
8,"norming-trial-1","TextInput","norm-comment"," ","69dbe89cd540291753de2ef9","1","control","control-1","control-bad","darf","good",""
8,"norming-trial-1","PennController","11","End","69dbe89cd540291753de2ef9","1","control","control-1","control-bad","darf","good",""
27,"norming-trial-1","PennController","30","Start","69dbe89cd540291753de2ef9","1","main","main-12","non-bouletic-soll","soll","non-bouletic",""
27,"norming-trial-1","PennController","30","Start","69dbe89cd540291753de2ef9","1","main","main-12","non-bouletic-soll","soll","non-bouletic",""
27,"norming-trial-1","PennController","30","End","69dbe89cd540291753de2ef9","1","main","main-12","non-bouletic-soll","soll","non-bouletic",""
27,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69dbe89cd540291753de2ef9","1","main","main-12","non-bouletic-soll","soll","non-bouletic",""
27,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","69dbe89cd540291753de2ef9","1","main","main-12","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
27,"norming-trial-1","TextInput","norm-comment"," ","69dbe89cd540291753de2ef9","1","main","main-12","non-bouletic-soll","soll","non-bouletic",""
27,"norming-trial-1","PennController","30","End","69dbe89cd540291753de2ef9","1","main","main-12","non-bouletic-soll","soll","non-bouletic",""
45,"norming-trial-1","PennController","48","Start","69dbe89cd540291753de2ef9","1","main","main-29","non-bouletic-soll","soll","non-bouletic",""
45,"norming-trial-1","PennController","48","Start","69dbe89cd540291753de2ef9","1","main","main-29","non-bouletic-soll","soll","non-bouletic",""
45,"norming-trial-1","PennController","48","End","69dbe89cd540291753de2ef9","1","main","main-29","non-bouletic-soll","soll","non-bouletic",""
45,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69dbe89cd540291753de2ef9","1","main","main-29","non-bouletic-soll","soll","non-bouletic",""
45,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","2","69dbe89cd540291753de2ef9","1","main","main-29","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
45,"norming-trial-1","TextInput","norm-comment"," ","69dbe89cd540291753de2ef9","1","main","main-29","non-bouletic-soll","soll","non-bouletic",""
45,"norming-trial-1","PennController","48","End","69dbe89cd540291753de2ef9","1","main","main-29","non-bouletic-soll","soll","non-bouletic",""
43,"norming-trial-1","PennController","46","Start","69dbe89cd540291753de2ef9","1","main","main-27","non-bouletic-soll","soll","non-bouletic",""
43,"norming-trial-1","PennController","46","Start","69dbe89cd540291753de2ef9","1","main","main-27","non-bouletic-soll","soll","non-bouletic",""
43,"norming-trial-1","PennController","46","End","69dbe89cd540291753de2ef9","1","main","main-27","non-bouletic-soll","soll","non-bouletic",""
43,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69dbe89cd540291753de2ef9","1","main","main-27","non-bouletic-soll","soll","non-bouletic",""
43,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","69dbe89cd540291753de2ef9","1","main","main-27","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
43,"norming-trial-1","TextInput","norm-comment"," ","69dbe89cd540291753de2ef9","1","main","main-27","non-bouletic-soll","soll","non-bouletic",""
43,"norming-trial-1","PennController","46","End","69dbe89cd540291753de2ef9","1","main","main-27","non-bouletic-soll","soll","non-bouletic",""
50,"norming-trial-1","PennController","53","Start","69dbe89cd540291753de2ef9","1","main","main-4","bouletic-soll","soll","bouletic",""
50,"norming-trial-1","PennController","53","Start","69dbe89cd540291753de2ef9","1","main","main-4","bouletic-soll","soll","bouletic",""
50,"norming-trial-1","PennController","53","End","69dbe89cd540291753de2ef9","1","main","main-4","bouletic-soll","soll","bouletic",""
50,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69dbe89cd540291753de2ef9","1","main","main-4","bouletic-soll","soll","bouletic",""
50,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","3","69dbe89cd540291753de2ef9","1","main","main-4","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
50,"norming-trial-1","TextInput","norm-comment"," ","69dbe89cd540291753de2ef9","1","main","main-4","bouletic-soll","soll","bouletic",""
50,"norming-trial-1","PennController","53","End","69dbe89cd540291753de2ef9","1","main","main-4","bouletic-soll","soll","bouletic",""
18,"norming-trial-1","PennController","21","Start","69dbe89cd540291753de2ef9","1","control","control-4","control-good","darf","good",""
18,"norming-trial-1","PennController","21","Start","69dbe89cd540291753de2ef9","1","control","control-4","control-good","darf","good",""
18,"norming-trial-1","PennController","21","End","69dbe89cd540291753de2ef9","1","control","control-4","control-good","darf","good",""
18,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69dbe89cd540291753de2ef9","1","control","control-4","control-good","darf","good",""
18,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","69dbe89cd540291753de2ef9","1","control","control-4","control-good","darf","good","Any addtional parameters were appended as additional columns"
18,"norming-trial-1","TextInput","norm-comment"," ","69dbe89cd540291753de2ef9","1","control","control-4","control-good","darf","good",""
18,"norming-trial-1","PennController","21","End","69dbe89cd540291753de2ef9","1","control","control-4","control-good","darf","good",""
9,"norming-trial-1","PennController","12","Start","69dbe89cd540291753de2ef9","1","control","control-10","control-bad","darf","bad",""
9,"norming-trial-1","PennController","12","Start","69dbe89cd540291753de2ef9","1","control","control-10","control-bad","darf","bad",""
9,"norming-trial-1","PennController","12","End","69dbe89cd540291753de2ef9","1","control","control-10","control-bad","darf","bad",""
9,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69dbe89cd540291753de2ef9","1","control","control-10","control-bad","darf","bad",""
9,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","2","69dbe89cd540291753de2ef9","1","control","control-10","control-bad","darf","bad","Any addtional parameters were appended as additional columns"
9,"norming-trial-1","TextInput","norm-comment"," ","69dbe89cd540291753de2ef9","1","control","control-10","control-bad","darf","bad",""
9,"norming-trial-1","PennController","12","End","69dbe89cd540291753de2ef9","1","control","control-10","control-bad","darf","bad",""
30,"norming-trial-1","PennController","33","Start","69dbe89cd540291753de2ef9","1","main","main-15","non-bouletic-soll","soll","non-bouletic",""
