"Order.number.of.item","Label","PennElementType","PennElementName","Value","PROLIFIC_ID","group","experiment","item","condition","modal","parameter","Comments"
21,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69f86d45a4fe85427a771211","2","main","main-26","non-bouletic-soll","soll","non-bouletic",""
21,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","69f86d45a4fe85427a771211","2","main","main-26","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
21,"norming-trial-1","TextInput","norm-comment"," ","69f86d45a4fe85427a771211","2","main","main-26","non-bouletic-soll","soll","non-bouletic",""
21,"norming-trial-1","PennController","24","End","69f86d45a4fe85427a771211","2","main","main-26","non-bouletic-soll","soll","non-bouletic",""
35,"norming-trial-1","PennController","38","Start","69f86d45a4fe85427a771211","2","main","main-13","non-bouletic-soll","soll","non-bouletic",""
35,"norming-trial-1","PennController","38","Start","69f86d45a4fe85427a771211","2","main","main-13","non-bouletic-soll","soll","non-bouletic",""
35,"norming-trial-1","PennController","38","End","69f86d45a4fe85427a771211","2","main","main-13","non-bouletic-soll","soll","non-bouletic",""
35,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69f86d45a4fe85427a771211","2","main","main-13","non-bouletic-soll","soll","non-bouletic",""
35,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","69f86d45a4fe85427a771211","2","main","main-13","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
35,"norming-trial-1","TextInput","norm-comment"," ","69f86d45a4fe85427a771211","2","main","main-13","non-bouletic-soll","soll","non-bouletic",""
35,"norming-trial-1","PennController","38","End","69f86d45a4fe85427a771211","2","main","main-13","non-bouletic-soll","soll","non-bouletic",""
41,"norming-trial-1","PennController","44","Start","69f86d45a4fe85427a771211","2","control","control-8","control-good","kann","good",""
41,"norming-trial-1","PennController","44","Start","69f86d45a4fe85427a771211","2","control","control-8","control-good","kann","good",""
41,"norming-trial-1","PennController","44","End","69f86d45a4fe85427a771211","2","control","control-8","control-good","kann","good",""
41,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69f86d45a4fe85427a771211","2","control","control-8","control-good","kann","good",""
41,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","69f86d45a4fe85427a771211","2","control","control-8","control-good","kann","good","Any addtional parameters were appended as additional columns"
41,"norming-trial-1","TextInput","norm-comment"," ","69f86d45a4fe85427a771211","2","control","control-8","control-good","kann","good",""
41,"norming-trial-1","PennController","44","End","69f86d45a4fe85427a771211","2","control","control-8","control-good","kann","good",""
43,"norming-trial-1","PennController","46","Start","69f86d45a4fe85427a771211","2","control","control-6","control-good","kann","good",""
43,"norming-trial-1","PennController","46","Start","69f86d45a4fe85427a771211","2","control","control-6","control-good","kann","good",""
43,"norming-trial-1","PennController","46","End","69f86d45a4fe85427a771211","2","control","control-6","control-good","kann","good",""
43,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69f86d45a4fe85427a771211","2","control","control-6","control-good","kann","good",""
43,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","69f86d45a4fe85427a771211","2","control","control-6","control-good","kann","good","Any addtional parameters were appended as additional columns"
43,"norming-trial-1","TextInput","norm-comment"," ","69f86d45a4fe85427a771211","2","control","control-6","control-good","kann","good",""
43,"norming-trial-1","PennController","46","End","69f86d45a4fe85427a771211","2","control","control-6","control-good","kann","good",""
31,"norming-trial-1","PennController","34","Start","69f86d45a4fe85427a771211","2","main","main-17","bouletic-soll","soll","bouletic",""
31,"norming-trial-1","PennController","34","Start","69f86d45a4fe85427a771211","2","main","main-17","bouletic-soll","soll","bouletic",""
31,"norming-trial-1","PennController","34","End","69f86d45a4fe85427a771211","2","main","main-17","bouletic-soll","soll","bouletic",""
31,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69f86d45a4fe85427a771211","2","main","main-17","bouletic-soll","soll","bouletic",""
31,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","69f86d45a4fe85427a771211","2","main","main-17","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
31,"norming-trial-1","TextInput","norm-comment"," ","69f86d45a4fe85427a771211","2","main","main-17","bouletic-soll","soll","bouletic",""
31,"norming-trial-1","PennController","34","End","69f86d45a4fe85427a771211","2","main","main-17","bouletic-soll","soll","bouletic",""
52,"norming-trial-1","PennController","55","Start","69f86d45a4fe85427a771211","2","control","control-12","control-bad","darf","bad",""
52,"norming-trial-1","PennController","55","Start","69f86d45a4fe85427a771211","2","control","control-12","control-bad","darf","bad",""
52,"norming-trial-1","PennController","55","End","69f86d45a4fe85427a771211","2","control","control-12","control-bad","darf","bad",""
52,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69f86d45a4fe85427a771211","2","control","control-12","control-bad","darf","bad",""
52,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","69f86d45a4fe85427a771211","2","control","control-12","control-bad","darf","bad","Any addtional parameters were appended as additional columns"
52,"norming-trial-1","TextInput","norm-comment"," ","69f86d45a4fe85427a771211","2","control","control-12","control-bad","darf","bad",""
52,"norming-trial-1","PennController","55","End","69f86d45a4fe85427a771211","2","control","control-12","control-bad","darf","bad",""
29,"norming-trial-1","PennController","32","Start","69f86d45a4fe85427a771211","2","main","main-19","non-bouletic-soll","soll","non-bouletic",""
29,"norming-trial-1","PennController","32","Start","69f86d45a4fe85427a771211","2","main","main-19","non-bouletic-soll","soll","non-bouletic",""
29,"norming-trial-1","PennController","32","End","69f86d45a4fe85427a771211","2","main","main-19","non-bouletic-soll","soll","non-bouletic",""
29,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69f86d45a4fe85427a771211","2","main","main-19","non-bouletic-soll","soll","non-bouletic",""
29,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","69f86d45a4fe85427a771211","2","main","main-19","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
29,"norming-trial-1","TextInput","norm-comment"," ","69f86d45a4fe85427a771211","2","main","main-19","non-bouletic-soll","soll","non-bouletic",""
29,"norming-trial-1","PennController","32","End","69f86d45a4fe85427a771211","2","main","main-19","non-bouletic-soll","soll","non-bouletic",""
44,"norming-trial-1","PennController","47","Start","69f86d45a4fe85427a771211","2","control","control-5","control-bad","kann","good",""
44,"norming-trial-1","PennController","47","Start","69f86d45a4fe85427a771211","2","control","control-5","control-bad","kann","good",""
44,"norming-trial-1","PennController","47","End","69f86d45a4fe85427a771211","2","control","control-5","control-bad","kann","good",""
44,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69f86d45a4fe85427a771211","2","control","control-5","control-bad","kann","good",""
44,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","2","69f86d45a4fe85427a771211","2","control","control-5","control-bad","kann","good","Any addtional parameters were appended as additional columns"
44,"norming-trial-1","TextInput","norm-comment"," ","69f86d45a4fe85427a771211","2","control","control-5","control-bad","kann","good",""
44,"norming-trial-1","PennController","47","End","69f86d45a4fe85427a771211","2","control","control-5","control-bad","kann","good",""
40,"norming-trial-1","PennController","43","Start","69f86d45a4fe85427a771211","2","control","control-9","control-bad","darf","bad",""
40,"norming-trial-1","PennController","43","Start","69f86d45a4fe85427a771211","2","control","control-9","control-bad","darf","bad",""
40,"norming-trial-1","PennController","43","End","69f86d45a4fe85427a771211","2","control","control-9","control-bad","darf","bad",""
40,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69f86d45a4fe85427a771211","2","control","control-9","control-bad","darf","bad",""
40,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","69f86d45a4fe85427a771211","2","control","control-9","control-bad","darf","bad","Any addtional parameters were appended as additional columns"
40,"norming-trial-1","TextInput","norm-comment"," ","69f86d45a4fe85427a771211","2","control","control-9","control-bad","darf","bad",""
40,"norming-trial-1","PennController","43","End","69f86d45a4fe85427a771211","2","control","control-9","control-bad","darf","bad",""
46,"norming-trial-1","PennController","49","Start","69f86d45a4fe85427a771211","2","control","control-3","control-good","darf","good",""
46,"norming-trial-1","PennController","49","Start","69f86d45a4fe85427a771211","2","control","control-3","control-good","darf","good",""
46,"norming-trial-1","PennController","49","End","69f86d45a4fe85427a771211","2","control","control-3","control-good","darf","good",""
46,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69f86d45a4fe85427a771211","2","control","control-3","control-good","darf","good",""
46,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","2","69f86d45a4fe85427a771211","2","control","control-3","control-good","darf","good","Any addtional parameters were appended as additional columns"
46,"norming-trial-1","TextInput","norm-comment"," ","69f86d45a4fe85427a771211","2","control","control-3","control-good","darf","good",""
46,"norming-trial-1","PennController","49","End","69f86d45a4fe85427a771211","2","control","control-3","control-good","darf","good",""
42,"norming-trial-1","PennController","45","Start","69f86d45a4fe85427a771211","2","control","control-7","control-good","kann","good",""
42,"norming-trial-1","PennController","45","Start","69f86d45a4fe85427a771211","2","control","control-7","control-good","kann","good",""
42,"norming-trial-1","PennController","45","End","69f86d45a4fe85427a771211","2","control","control-7","control-good","kann","good",""
42,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69f86d45a4fe85427a771211","2","control","control-7","control-good","kann","good",""
42,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","69f86d45a4fe85427a771211","2","control","control-7","control-good","kann","good","Any addtional parameters were appended as additional columns"
42,"norming-trial-1","TextInput","norm-comment"," ","69f86d45a4fe85427a771211","2","control","control-7","control-good","kann","good",""
42,"norming-trial-1","PennController","45","End","69f86d45a4fe85427a771211","2","control","control-7","control-good","kann","good",""
11,"norming-trial-1","PennController","14","Start","69f86d45a4fe85427a771211","2","main","main-6","non-bouletic-soll","soll","non-bouletic",""
11,"norming-trial-1","PennController","14","Start","69f86d45a4fe85427a771211","2","main","main-6","non-bouletic-soll","soll","non-bouletic",""
11,"norming-trial-1","PennController","14","End","69f86d45a4fe85427a771211","2","main","main-6","non-bouletic-soll","soll","non-bouletic",""
11,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69f86d45a4fe85427a771211","2","main","main-6","non-bouletic-soll","soll","non-bouletic",""
11,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","4","69f86d45a4fe85427a771211","2","main","main-6","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
11,"norming-trial-1","TextInput","norm-comment"," ","69f86d45a4fe85427a771211","2","main","main-6","non-bouletic-soll","soll","non-bouletic",""
11,"norming-trial-1","PennController","14","End","69f86d45a4fe85427a771211","2","main","main-6","non-bouletic-soll","soll","non-bouletic",""
54,"norming-trial-1","PennController","57","Start","69f86d45a4fe85427a771211","2","control","control-10","control-bad","darf","bad",""
54,"norming-trial-1","PennController","57","Start","69f86d45a4fe85427a771211","2","control","control-10","control-bad","darf","bad",""
54,"norming-trial-1","PennController","57","End","69f86d45a4fe85427a771211","2","control","control-10","control-bad","darf","bad",""
54,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69f86d45a4fe85427a771211","2","control","control-10","control-bad","darf","bad",""
54,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","69f86d45a4fe85427a771211","2","control","control-10","control-bad","darf","bad","Any addtional parameters were appended as additional columns"
54,"norming-trial-1","TextInput","norm-comment"," ","69f86d45a4fe85427a771211","2","control","control-10","control-bad","darf","bad",""
54,"norming-trial-1","PennController","57","End","69f86d45a4fe85427a771211","2","control","control-10","control-bad","darf","bad",""
26,"norming-trial-1","PennController","29","Start","69f86d45a4fe85427a771211","2","main","main-21","non-bouletic-soll","soll","non-bouletic",""
26,"norming-trial-1","PennController","29","Start","69f86d45a4fe85427a771211","2","main","main-21","non-bouletic-soll","soll","non-bouletic",""
26,"norming-trial-1","PennController","29","End","69f86d45a4fe85427a771211","2","main","main-21","non-bouletic-soll","soll","non-bouletic",""
26,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69f86d45a4fe85427a771211","2","main","main-21","non-bouletic-soll","soll","non-bouletic",""
26,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","69f86d45a4fe85427a771211","2","main","main-21","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
26,"norming-trial-1","TextInput","norm-comment"," ","69f86d45a4fe85427a771211","2","main","main-21","non-bouletic-soll","soll","non-bouletic",""
26,"norming-trial-1","PennController","29","End","69f86d45a4fe85427a771211","2","main","main-21","non-bouletic-soll","soll","non-bouletic",""
28,"norming-trial-1","PennController","31","Start","69f86d45a4fe85427a771211","2","main","main-2","bouletic-soll","soll","bouletic",""
28,"norming-trial-1","PennController","31","Start","69f86d45a4fe85427a771211","2","main","main-2","bouletic-soll","soll","bouletic",""
28,"norming-trial-1","PennController","31","End","69f86d45a4fe85427a771211","2","main","main-2","bouletic-soll","soll","bouletic",""
28,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69f86d45a4fe85427a771211","2","main","main-2","bouletic-soll","soll","bouletic",""
28,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","69f86d45a4fe85427a771211","2","main","main-2","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
28,"norming-trial-1","TextInput","norm-comment"," ","69f86d45a4fe85427a771211","2","main","main-2","bouletic-soll","soll","bouletic",""
28,"norming-trial-1","PennController","31","End","69f86d45a4fe85427a771211","2","main","main-2","bouletic-soll","soll","bouletic",""
16,"norming-trial-1","PennController","19","Start","69f86d45a4fe85427a771211","2","main","main-30","non-bouletic-soll","soll","non-bouletic",""
16,"norming-trial-1","PennController","19","Start","69f86d45a4fe85427a771211","2","main","main-30","non-bouletic-soll","soll","non-bouletic",""
16,"norming-trial-1","PennController","19","End","69f86d45a4fe85427a771211","2","main","main-30","non-bouletic-soll","soll","non-bouletic",""
16,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69f86d45a4fe85427a771211","2","main","main-30","non-bouletic-soll","soll","non-bouletic",""
16,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","69f86d45a4fe85427a771211","2","main","main-30","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
16,"norming-trial-1","TextInput","norm-comment"," ","69f86d45a4fe85427a771211","2","main","main-30","non-bouletic-soll","soll","non-bouletic",""
16,"norming-trial-1","PennController","19","End","69f86d45a4fe85427a771211","2","main","main-30","non-bouletic-soll","soll","non-bouletic",""
18,"norming-trial-1","PennController","21","Start","69f86d45a4fe85427a771211","2","main","main-29","bouletic-soll","soll","bouletic",""
18,"norming-trial-1","PennController","21","Start","69f86d45a4fe85427a771211","2","main","main-29","bouletic-soll","soll","bouletic",""
18,"norming-trial-1","PennController","21","End","69f86d45a4fe85427a771211","2","main","main-29","bouletic-soll","soll","bouletic",""
18,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69f86d45a4fe85427a771211","2","main","main-29","bouletic-soll","soll","bouletic",""
18,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","5","69f86d45a4fe85427a771211","2","main","main-29","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
18,"norming-trial-1","TextInput","norm-comment"," ","69f86d45a4fe85427a771211","2","main","main-29","bouletic-soll","soll","bouletic",""
18,"norming-trial-1","PennController","21","End","69f86d45a4fe85427a771211","2","main","main-29","bouletic-soll","soll","bouletic",""
56,"Background-language","PennController","6","Start","69f86d45a4fe85427a771211","NULL","","","","","",""
56,"Background-language","PennController","6","Start","69f86d45a4fe85427a771211","NULL","","","","","",""
56,"Background-language","PennController","6","End","69f86d45a4fe85427a771211","NULL","","","","","",""
56,"Background-language","DropDown","dialect-choice","ja","69f86d45a4fe85427a771211","0","","","","","",""
56,"Background-language","DropDown","languages-choice","ja","69f86d45a4fe85427a771211","0","","","","","",""
56,"Background-language","DropDown","abroad-choice","nein","69f86d45a4fe85427a771211","1","","","","","",""
56,"Background-language","TextInput","dialect-free"," schwäbisch","69f86d45a4fe85427a771211","NULL","","","","","",""
56,"Background-language","TextInput","dialect-free"," ","69f86d45a4fe85427a771211","s","","","","","",""
56,"Background-language","TextInput","languages-free"," Englisch (20 Jahre)","69f86d45a4fe85427a771211","NULL","","","","","",""
56,"Background-language","TextInput","languages-free"," Englisch (20 Jahre)%0ASpanisch (7 Jahre)","69f86d45a4fe85427a771211","NULL","","","","","",""
56,"Background-language","TextInput","languages-free"," Englisch (20 Jahre)%0ASpanisch (7 Jahre)%0AFranzösisch (4 Jahre)","69f86d45a4fe85427a771211","NULL","","","","","",""
56,"Background-language","TextInput","languages-free"," Englisch (20 Jahre)%0ASpanisch (7 Jahre)%0AFranzösisch (4 Jahre)%0AChinesisch (2 Jahre)","69f86d45a4fe85427a771211","NULL","","","","","",""
56,"Background-language","TextInput","languages-free"," Englisch (20 Jahre)%0ASpanisch (7 Jahre)%0AFranzösisch (4 Jahre)%0AChinesisch (2 Jahre)%0AHindi (halbes Jahr)","69f86d45a4fe85427a771211","NULL","","","","","",""
56,"Background-language","TextInput","languages-free"," ","69f86d45a4fe85427a771211","Shift","","","","","",""
56,"Background-language","TextInput","abroad-free"," ","69f86d45a4fe85427a771211","NULL","","","","","",""
56,"Background-language","PennController","6","End","69f86d45a4fe85427a771211","NULL","","","","","",""
57,"Background-demographic","PennController","7","Start","69f86d45a4fe85427a771211","NULL","","","","","",""
57,"Background-demographic","PennController","7","Start","69f86d45a4fe85427a771211","NULL","","","","","",""
57,"Background-demographic","PennController","7","End","69f86d45a4fe85427a771211","NULL","","","","","",""
57,"Background-demographic","DropDown","sex","weiblich","69f86d45a4fe85427a771211","0","","","","","",""
57,"Background-demographic","DropDown","age","27","69f86d45a4fe85427a771211","9","","","","","",""
57,"Background-demographic","TextInput","feedback"," ","69f86d45a4fe85427a771211","NULL","","","","","",""
57,"Background-demographic","PennController","7","End","69f86d45a4fe85427a771211","NULL","","","","","",""
0,"introduction","PennController","0","Start","69763f863c5e30ffb7fa46bb","NULL","","","","","",""
0,"introduction","PennController","0","Start","69763f863c5e30ffb7fa46bb","NULL","","","","","",""
0,"introduction","PennController","0","End","69763f863c5e30ffb7fa46bb","NULL","","","","","",""
0,"introduction","PennController","0","End","69763f863c5e30ffb7fa46bb","NULL","","","","","",""
1,"data","PennController","1","Start","69763f863c5e30ffb7fa46bb","NULL","","","","","",""
1,"data","PennController","1","Start","69763f863c5e30ffb7fa46bb","NULL","","","","","",""
1,"data","PennController","1","End","69763f863c5e30ffb7fa46bb","NULL","","","","","",""
1,"data","PennController","1","End","69763f863c5e30ffb7fa46bb","NULL","","","","","",""
2,"consent","PennController","2","Start","69763f863c5e30ffb7fa46bb","NULL","","","","","",""
2,"consent","PennController","2","Start","69763f863c5e30ffb7fa46bb","NULL","","","","","",""
2,"consent","PennController","2","End","69763f863c5e30ffb7fa46bb","NULL","","","","","",""
2,"consent","PennController","2","End","69763f863c5e30ffb7fa46bb","NULL","","","","","",""
3,"commitment","PennController","3","Start","69763f863c5e30ffb7fa46bb","NULL","","","","","",""
3,"commitment","PennController","3","Start","69763f863c5e30ffb7fa46bb","NULL","","","","","",""
3,"commitment","PennController","3","End","69763f863c5e30ffb7fa46bb","NULL","","","","","",""
3,"commitment","Scale","response"," Ja ","69763f863c5e30ffb7fa46bb","NULL","","","","","",""
3,"commitment","PennController","3","End","69763f863c5e30ffb7fa46bb","NULL","","","","","",""
4,"instructions-accept","PennController","4","Start","69763f863c5e30ffb7fa46bb","NULL","","","","","",""
4,"instructions-accept","PennController","4","Start","69763f863c5e30ffb7fa46bb","NULL","","","","","",""
4,"instructions-accept","PennController","4","End","69763f863c5e30ffb7fa46bb","NULL","","","","","",""
4,"instructions-accept","PennController","4","End","69763f863c5e30ffb7fa46bb","NULL","","","","","",""
5,"practice-norming","PennController","9","Start","69763f863c5e30ffb7fa46bb","practice","practice-1","NULL","","","",""
5,"practice-norming","PennController","9","Start","69763f863c5e30ffb7fa46bb","practice","practice-1","NULL","","","",""
5,"practice-norming","PennController","9","End","69763f863c5e30ffb7fa46bb","practice","practice-1","NULL","","","",""
5,"practice-norming","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69763f863c5e30ffb7fa46bb","practice","practice-1","Any addtional parameters were appended as additional columns","","","",""
5,"practice-norming","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","69763f863c5e30ffb7fa46bb","practice","practice-1","NULL","33190","","",""
5,"practice-norming","TextInput","prac-comment"," ","69763f863c5e30ffb7fa46bb","practice","practice-1","NULL","","","",""
5,"practice-norming","PennController","9","End","69763f863c5e30ffb7fa46bb","practice","practice-1","NULL","","","",""
6,"practice-norming","PennController","10","Start","69763f863c5e30ffb7fa46bb","practice","practice-2","NULL","","","",""
6,"practice-norming","PennController","10","Start","69763f863c5e30ffb7fa46bb","practice","practice-2","NULL","","","",""
6,"practice-norming","PennController","10","End","69763f863c5e30ffb7fa46bb","practice","practice-2","NULL","","","",""
6,"practice-norming","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69763f863c5e30ffb7fa46bb","practice","practice-2","Any addtional parameters were appended as additional columns","","","",""
6,"practice-norming","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","69763f863c5e30ffb7fa46bb","practice","practice-2","NULL","21094","","",""
6,"practice-norming","TextInput","prac-comment"," ","69763f863c5e30ffb7fa46bb","practice","practice-2","NULL","","","",""
6,"practice-norming","PennController","10","End","69763f863c5e30ffb7fa46bb","practice","practice-2","NULL","","","",""
7,"transition-norming","PennController","5","Start","69763f863c5e30ffb7fa46bb","NULL","","","","","",""
7,"transition-norming","PennController","5","Start","69763f863c5e30ffb7fa46bb","NULL","","","","","",""
7,"transition-norming","PennController","5","End","69763f863c5e30ffb7fa46bb","NULL","","","","","",""
7,"transition-norming","PennController","5","End","69763f863c5e30ffb7fa46bb","NULL","","","","","",""
25,"norming-trial-1","PennController","28","Start","69763f863c5e30ffb7fa46bb","2","main","main-22","non-bouletic-soll","soll","non-bouletic",""
25,"norming-trial-1","PennController","28","Start","69763f863c5e30ffb7fa46bb","2","main","main-22","non-bouletic-soll","soll","non-bouletic",""
25,"norming-trial-1","PennController","28","End","69763f863c5e30ffb7fa46bb","2","main","main-22","non-bouletic-soll","soll","non-bouletic",""
25,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69763f863c5e30ffb7fa46bb","2","main","main-22","non-bouletic-soll","soll","non-bouletic",""
25,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","2","69763f863c5e30ffb7fa46bb","2","main","main-22","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
25,"norming-trial-1","TextInput","norm-comment"," ","69763f863c5e30ffb7fa46bb","2","main","main-22","non-bouletic-soll","soll","non-bouletic",""
25,"norming-trial-1","PennController","28","End","69763f863c5e30ffb7fa46bb","2","main","main-22","non-bouletic-soll","soll","non-bouletic",""
9,"norming-trial-1","PennController","12","Start","69763f863c5e30ffb7fa46bb","2","main","main-8","non-bouletic-soll","soll","non-bouletic",""
9,"norming-trial-1","PennController","12","Start","69763f863c5e30ffb7fa46bb","2","main","main-8","non-bouletic-soll","soll","non-bouletic",""
9,"norming-trial-1","PennController","12","End","69763f863c5e30ffb7fa46bb","2","main","main-8","non-bouletic-soll","soll","non-bouletic",""
9,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69763f863c5e30ffb7fa46bb","2","main","main-8","non-bouletic-soll","soll","non-bouletic",""
9,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","69763f863c5e30ffb7fa46bb","2","main","main-8","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
9,"norming-trial-1","TextInput","norm-comment"," ","69763f863c5e30ffb7fa46bb","2","main","main-8","non-bouletic-soll","soll","non-bouletic",""
9,"norming-trial-1","PennController","12","End","69763f863c5e30ffb7fa46bb","2","main","main-8","non-bouletic-soll","soll","non-bouletic",""
26,"norming-trial-1","PennController","29","Start","69763f863c5e30ffb7fa46bb","2","main","main-21","non-bouletic-soll","soll","non-bouletic",""
26,"norming-trial-1","PennController","29","Start","69763f863c5e30ffb7fa46bb","2","main","main-21","non-bouletic-soll","soll","non-bouletic",""
26,"norming-trial-1","PennController","29","End","69763f863c5e30ffb7fa46bb","2","main","main-21","non-bouletic-soll","soll","non-bouletic",""
26,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69763f863c5e30ffb7fa46bb","2","main","main-21","non-bouletic-soll","soll","non-bouletic",""
26,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","69763f863c5e30ffb7fa46bb","2","main","main-21","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
26,"norming-trial-1","TextInput","norm-comment"," ","69763f863c5e30ffb7fa46bb","2","main","main-21","non-bouletic-soll","soll","non-bouletic",""
26,"norming-trial-1","PennController","29","End","69763f863c5e30ffb7fa46bb","2","main","main-21","non-bouletic-soll","soll","non-bouletic",""
15,"norming-trial-1","PennController","18","Start","69763f863c5e30ffb7fa46bb","2","main","main-31","bouletic-soll","soll","bouletic",""
15,"norming-trial-1","PennController","18","Start","69763f863c5e30ffb7fa46bb","2","main","main-31","bouletic-soll","soll","bouletic",""
15,"norming-trial-1","PennController","18","End","69763f863c5e30ffb7fa46bb","2","main","main-31","bouletic-soll","soll","bouletic",""
15,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69763f863c5e30ffb7fa46bb","2","main","main-31","bouletic-soll","soll","bouletic",""
15,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","69763f863c5e30ffb7fa46bb","2","main","main-31","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
15,"norming-trial-1","TextInput","norm-comment"," ","69763f863c5e30ffb7fa46bb","2","main","main-31","bouletic-soll","soll","bouletic",""
15,"norming-trial-1","PennController","18","End","69763f863c5e30ffb7fa46bb","2","main","main-31","bouletic-soll","soll","bouletic",""
8,"norming-trial-1","PennController","11","Start","69763f863c5e30ffb7fa46bb","2","main","main-9","bouletic-soll","soll","bouletic",""
8,"norming-trial-1","PennController","11","Start","69763f863c5e30ffb7fa46bb","2","main","main-9","bouletic-soll","soll","bouletic",""
8,"norming-trial-1","PennController","11","End","69763f863c5e30ffb7fa46bb","2","main","main-9","bouletic-soll","soll","bouletic",""
8,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69763f863c5e30ffb7fa46bb","2","main","main-9","bouletic-soll","soll","bouletic",""
8,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","5","69763f863c5e30ffb7fa46bb","2","main","main-9","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
8,"norming-trial-1","TextInput","norm-comment"," ","69763f863c5e30ffb7fa46bb","2","main","main-9","bouletic-soll","soll","bouletic",""
8,"norming-trial-1","PennController","11","End","69763f863c5e30ffb7fa46bb","2","main","main-9","bouletic-soll","soll","bouletic",""
43,"norming-trial-1","PennController","46","Start","69763f863c5e30ffb7fa46bb","2","control","control-6","control-good","kann","good",""
