"Order.number.of.item","Label","PennElementType","PennElementName","Value","PROLIFIC_ID","group","experiment","item","condition","modal","parameter","Comments"
10,"norming-trial-1","PennController","13","End","69bae9053141548c5e496957","2","control","control-11","control-bad","darf","bad",""
10,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69bae9053141548c5e496957","2","control","control-11","control-bad","darf","bad",""
10,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","69bae9053141548c5e496957","2","control","control-11","control-bad","darf","bad","Any addtional parameters were appended as additional columns"
10,"norming-trial-1","TextInput","norm-comment"," ","69bae9053141548c5e496957","2","control","control-11","control-bad","darf","bad",""
10,"norming-trial-1","PennController","13","End","69bae9053141548c5e496957","2","control","control-11","control-bad","darf","bad",""
35,"norming-trial-1","PennController","38","Start","69bae9053141548c5e496957","2","main","main-2","bouletic-soll","soll","bouletic",""
35,"norming-trial-1","PennController","38","Start","69bae9053141548c5e496957","2","main","main-2","bouletic-soll","soll","bouletic",""
35,"norming-trial-1","PennController","38","End","69bae9053141548c5e496957","2","main","main-2","bouletic-soll","soll","bouletic",""
35,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69bae9053141548c5e496957","2","main","main-2","bouletic-soll","soll","bouletic",""
35,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","6","69bae9053141548c5e496957","2","main","main-2","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
35,"norming-trial-1","TextInput","norm-comment"," Man kann es nicht ganz wissen%2C aber würde hoffen%2C dass der Vater es macht. ","69bae9053141548c5e496957","2","main","main-2","bouletic-soll","soll","bouletic",""
35,"norming-trial-1","TextInput","norm-comment"," ","69bae9053141548c5e496957","2","main","main-2","bouletic-soll","soll","bouletic",""
35,"norming-trial-1","PennController","38","End","69bae9053141548c5e496957","2","main","main-2","bouletic-soll","soll","bouletic",""
46,"norming-trial-1","PennController","49","Start","69bae9053141548c5e496957","2","main","main-3","bouletic-soll","soll","bouletic",""
46,"norming-trial-1","PennController","49","Start","69bae9053141548c5e496957","2","main","main-3","bouletic-soll","soll","bouletic",""
46,"norming-trial-1","PennController","49","End","69bae9053141548c5e496957","2","main","main-3","bouletic-soll","soll","bouletic",""
46,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69bae9053141548c5e496957","2","main","main-3","bouletic-soll","soll","bouletic",""
46,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","69bae9053141548c5e496957","2","main","main-3","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
46,"norming-trial-1","TextInput","norm-comment","Wir wissen noch nicht mal ob Jan sich überhaupt um das Abendessen gekümmert hat.","69bae9053141548c5e496957","2","main","main-3","bouletic-soll","soll","bouletic",""
46,"norming-trial-1","TextInput","norm-comment"," ","69bae9053141548c5e496957","2","main","main-3","bouletic-soll","soll","bouletic",""
46,"norming-trial-1","PennController","49","End","69bae9053141548c5e496957","2","main","main-3","bouletic-soll","soll","bouletic",""
53,"norming-trial-1","PennController","56","Start","69bae9053141548c5e496957","2","main","main-7","bouletic-soll","soll","bouletic",""
53,"norming-trial-1","PennController","56","Start","69bae9053141548c5e496957","2","main","main-7","bouletic-soll","soll","bouletic",""
53,"norming-trial-1","PennController","56","End","69bae9053141548c5e496957","2","main","main-7","bouletic-soll","soll","bouletic",""
53,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69bae9053141548c5e496957","2","main","main-7","bouletic-soll","soll","bouletic",""
53,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","5","69bae9053141548c5e496957","2","main","main-7","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
53,"norming-trial-1","TextInput","norm-comment"," Kann gut angehen%2C aber vielleicht kommt die Mutter auch irgendwie anders nachhause. ","69bae9053141548c5e496957","2","main","main-7","bouletic-soll","soll","bouletic",""
53,"norming-trial-1","TextInput","norm-comment"," ","69bae9053141548c5e496957","2","main","main-7","bouletic-soll","soll","bouletic",""
53,"norming-trial-1","PennController","56","End","69bae9053141548c5e496957","2","main","main-7","bouletic-soll","soll","bouletic",""
9,"norming-trial-1","PennController","12","Start","69bae9053141548c5e496957","2","control","control-10","control-bad","darf","bad",""
9,"norming-trial-1","PennController","12","Start","69bae9053141548c5e496957","2","control","control-10","control-bad","darf","bad",""
9,"norming-trial-1","PennController","12","End","69bae9053141548c5e496957","2","control","control-10","control-bad","darf","bad",""
9,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69bae9053141548c5e496957","2","control","control-10","control-bad","darf","bad",""
9,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","69bae9053141548c5e496957","2","control","control-10","control-bad","darf","bad","Any addtional parameters were appended as additional columns"
9,"norming-trial-1","TextInput","norm-comment"," ","69bae9053141548c5e496957","2","control","control-10","control-bad","darf","bad",""
9,"norming-trial-1","PennController","12","End","69bae9053141548c5e496957","2","control","control-10","control-bad","darf","bad",""
50,"norming-trial-1","PennController","53","Start","69bae9053141548c5e496957","2","main","main-4","non-bouletic-soll","soll","non-bouletic",""
50,"norming-trial-1","PennController","53","Start","69bae9053141548c5e496957","2","main","main-4","non-bouletic-soll","soll","non-bouletic",""
50,"norming-trial-1","PennController","53","End","69bae9053141548c5e496957","2","main","main-4","non-bouletic-soll","soll","non-bouletic",""
50,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69bae9053141548c5e496957","2","main","main-4","non-bouletic-soll","soll","non-bouletic",""
50,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","5","69bae9053141548c5e496957","2","main","main-4","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
50,"norming-trial-1","TextInput","norm-comment"," ","69bae9053141548c5e496957","2","main","main-4","non-bouletic-soll","soll","non-bouletic",""
50,"norming-trial-1","PennController","53","End","69bae9053141548c5e496957","2","main","main-4","non-bouletic-soll","soll","non-bouletic",""
12,"norming-trial-1","PennController","15","Start","69bae9053141548c5e496957","2","control","control-13","control-bad","kann","bad",""
12,"norming-trial-1","PennController","15","Start","69bae9053141548c5e496957","2","control","control-13","control-bad","kann","bad",""
12,"norming-trial-1","PennController","15","End","69bae9053141548c5e496957","2","control","control-13","control-bad","kann","bad",""
12,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69bae9053141548c5e496957","2","control","control-13","control-bad","kann","bad",""
12,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","69bae9053141548c5e496957","2","control","control-13","control-bad","kann","bad","Any addtional parameters were appended as additional columns"
12,"norming-trial-1","TextInput","norm-comment"," ","69bae9053141548c5e496957","2","control","control-13","control-bad","kann","bad",""
12,"norming-trial-1","PennController","15","End","69bae9053141548c5e496957","2","control","control-13","control-bad","kann","bad",""
49,"norming-trial-1","PennController","52","Start","69bae9053141548c5e496957","2","main","main-32","non-bouletic-soll","soll","non-bouletic",""
49,"norming-trial-1","PennController","52","Start","69bae9053141548c5e496957","2","main","main-32","non-bouletic-soll","soll","non-bouletic",""
49,"norming-trial-1","PennController","52","End","69bae9053141548c5e496957","2","main","main-32","non-bouletic-soll","soll","non-bouletic",""
49,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69bae9053141548c5e496957","2","main","main-32","non-bouletic-soll","soll","non-bouletic",""
49,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","69bae9053141548c5e496957","2","main","main-32","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
49,"norming-trial-1","TextInput","norm-comment"," ","69bae9053141548c5e496957","2","main","main-32","non-bouletic-soll","soll","non-bouletic",""
49,"norming-trial-1","PennController","52","End","69bae9053141548c5e496957","2","main","main-32","non-bouletic-soll","soll","non-bouletic",""
31,"norming-trial-1","PennController","34","Start","69bae9053141548c5e496957","2","main","main-16","non-bouletic-soll","soll","non-bouletic",""
31,"norming-trial-1","PennController","34","Start","69bae9053141548c5e496957","2","main","main-16","non-bouletic-soll","soll","non-bouletic",""
31,"norming-trial-1","PennController","34","End","69bae9053141548c5e496957","2","main","main-16","non-bouletic-soll","soll","non-bouletic",""
31,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69bae9053141548c5e496957","2","main","main-16","non-bouletic-soll","soll","non-bouletic",""
31,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","69bae9053141548c5e496957","2","main","main-16","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
31,"norming-trial-1","TextInput","norm-comment"," ","69bae9053141548c5e496957","2","main","main-16","non-bouletic-soll","soll","non-bouletic",""
31,"norming-trial-1","PennController","34","End","69bae9053141548c5e496957","2","main","main-16","non-bouletic-soll","soll","non-bouletic",""
40,"norming-trial-1","PennController","43","Start","69bae9053141548c5e496957","2","main","main-24","bouletic-soll","soll","bouletic",""
40,"norming-trial-1","PennController","43","Start","69bae9053141548c5e496957","2","main","main-24","bouletic-soll","soll","bouletic",""
40,"norming-trial-1","PennController","43","End","69bae9053141548c5e496957","2","main","main-24","bouletic-soll","soll","bouletic",""
40,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69bae9053141548c5e496957","2","main","main-24","bouletic-soll","soll","bouletic",""
40,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","4","69bae9053141548c5e496957","2","main","main-24","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
40,"norming-trial-1","TextInput","norm-comment"," Können wir nicht wissen.","69bae9053141548c5e496957","2","main","main-24","bouletic-soll","soll","bouletic",""
40,"norming-trial-1","TextInput","norm-comment"," ","69bae9053141548c5e496957","2","main","main-24","bouletic-soll","soll","bouletic",""
40,"norming-trial-1","PennController","43","End","69bae9053141548c5e496957","2","main","main-24","bouletic-soll","soll","bouletic",""
54,"norming-trial-1","PennController","57","Start","69bae9053141548c5e496957","2","main","main-8","non-bouletic-soll","soll","non-bouletic",""
54,"norming-trial-1","PennController","57","Start","69bae9053141548c5e496957","2","main","main-8","non-bouletic-soll","soll","non-bouletic",""
54,"norming-trial-1","PennController","57","End","69bae9053141548c5e496957","2","main","main-8","non-bouletic-soll","soll","non-bouletic",""
54,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69bae9053141548c5e496957","2","main","main-8","non-bouletic-soll","soll","non-bouletic",""
54,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","6","69bae9053141548c5e496957","2","main","main-8","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
54,"norming-trial-1","TextInput","norm-comment"," ","69bae9053141548c5e496957","2","main","main-8","non-bouletic-soll","soll","non-bouletic",""
54,"norming-trial-1","PennController","57","End","69bae9053141548c5e496957","2","main","main-8","non-bouletic-soll","soll","non-bouletic",""
24,"norming-trial-1","PennController","27","Start","69bae9053141548c5e496957","2","main","main-1","non-bouletic-soll","soll","non-bouletic",""
24,"norming-trial-1","PennController","27","Start","69bae9053141548c5e496957","2","main","main-1","non-bouletic-soll","soll","non-bouletic",""
24,"norming-trial-1","PennController","27","End","69bae9053141548c5e496957","2","main","main-1","non-bouletic-soll","soll","non-bouletic",""
24,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69bae9053141548c5e496957","2","main","main-1","non-bouletic-soll","soll","non-bouletic",""
24,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","69bae9053141548c5e496957","2","main","main-1","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
24,"norming-trial-1","TextInput","norm-comment"," ","69bae9053141548c5e496957","2","main","main-1","non-bouletic-soll","soll","non-bouletic",""
24,"norming-trial-1","PennController","27","End","69bae9053141548c5e496957","2","main","main-1","non-bouletic-soll","soll","non-bouletic",""
48,"norming-trial-1","PennController","51","Start","69bae9053141548c5e496957","2","main","main-31","bouletic-soll","soll","bouletic",""
48,"norming-trial-1","PennController","51","Start","69bae9053141548c5e496957","2","main","main-31","bouletic-soll","soll","bouletic",""
48,"norming-trial-1","PennController","51","End","69bae9053141548c5e496957","2","main","main-31","bouletic-soll","soll","bouletic",""
48,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69bae9053141548c5e496957","2","main","main-31","bouletic-soll","soll","bouletic",""
48,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","6","69bae9053141548c5e496957","2","main","main-31","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
48,"norming-trial-1","TextInput","norm-comment"," Muss nicht%2C aber wahrscheinlich%2C weil es ein Experte gesagt hat.","69bae9053141548c5e496957","2","main","main-31","bouletic-soll","soll","bouletic",""
48,"norming-trial-1","TextInput","norm-comment"," ","69bae9053141548c5e496957","2","main","main-31","bouletic-soll","soll","bouletic",""
48,"norming-trial-1","PennController","51","End","69bae9053141548c5e496957","2","main","main-31","bouletic-soll","soll","bouletic",""
16,"norming-trial-1","PennController","19","Start","69bae9053141548c5e496957","2","control","control-2","control-good","darf","good",""
16,"norming-trial-1","PennController","19","Start","69bae9053141548c5e496957","2","control","control-2","control-good","darf","good",""
16,"norming-trial-1","PennController","19","End","69bae9053141548c5e496957","2","control","control-2","control-good","darf","good",""
16,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69bae9053141548c5e496957","2","control","control-2","control-good","darf","good",""
16,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","6","69bae9053141548c5e496957","2","control","control-2","control-good","darf","good","Any addtional parameters were appended as additional columns"
16,"norming-trial-1","TextInput","norm-comment"," ","69bae9053141548c5e496957","2","control","control-2","control-good","darf","good",""
16,"norming-trial-1","PennController","19","End","69bae9053141548c5e496957","2","control","control-2","control-good","darf","good",""
37,"norming-trial-1","PennController","40","Start","69bae9053141548c5e496957","2","main","main-21","non-bouletic-soll","soll","non-bouletic",""
37,"norming-trial-1","PennController","40","Start","69bae9053141548c5e496957","2","main","main-21","non-bouletic-soll","soll","non-bouletic",""
37,"norming-trial-1","PennController","40","End","69bae9053141548c5e496957","2","main","main-21","non-bouletic-soll","soll","non-bouletic",""
37,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69bae9053141548c5e496957","2","main","main-21","non-bouletic-soll","soll","non-bouletic",""
37,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","69bae9053141548c5e496957","2","main","main-21","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
37,"norming-trial-1","TextInput","norm-comment"," ","69bae9053141548c5e496957","2","main","main-21","non-bouletic-soll","soll","non-bouletic",""
37,"norming-trial-1","PennController","40","End","69bae9053141548c5e496957","2","main","main-21","non-bouletic-soll","soll","non-bouletic",""
30,"norming-trial-1","PennController","33","Start","69bae9053141548c5e496957","2","main","main-15","bouletic-soll","soll","bouletic",""
30,"norming-trial-1","PennController","33","Start","69bae9053141548c5e496957","2","main","main-15","bouletic-soll","soll","bouletic",""
30,"norming-trial-1","PennController","33","End","69bae9053141548c5e496957","2","main","main-15","bouletic-soll","soll","bouletic",""
30,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69bae9053141548c5e496957","2","main","main-15","bouletic-soll","soll","bouletic",""
30,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","69bae9053141548c5e496957","2","main","main-15","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
30,"norming-trial-1","TextInput","norm-comment"," ","69bae9053141548c5e496957","2","main","main-15","bouletic-soll","soll","bouletic",""
30,"norming-trial-1","PennController","33","End","69bae9053141548c5e496957","2","main","main-15","bouletic-soll","soll","bouletic",""
44,"norming-trial-1","PennController","47","Start","69bae9053141548c5e496957","2","main","main-28","non-bouletic-soll","soll","non-bouletic",""
44,"norming-trial-1","PennController","47","Start","69bae9053141548c5e496957","2","main","main-28","non-bouletic-soll","soll","non-bouletic",""
44,"norming-trial-1","PennController","47","End","69bae9053141548c5e496957","2","main","main-28","non-bouletic-soll","soll","non-bouletic",""
44,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69bae9053141548c5e496957","2","main","main-28","non-bouletic-soll","soll","non-bouletic",""
44,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","6","69bae9053141548c5e496957","2","main","main-28","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
44,"norming-trial-1","TextInput","norm-comment"," Nicht direkt%2C nur indirekt.","69bae9053141548c5e496957","2","main","main-28","non-bouletic-soll","soll","non-bouletic",""
44,"norming-trial-1","TextInput","norm-comment"," ","69bae9053141548c5e496957","2","main","main-28","non-bouletic-soll","soll","non-bouletic",""
44,"norming-trial-1","PennController","47","End","69bae9053141548c5e496957","2","main","main-28","non-bouletic-soll","soll","non-bouletic",""
55,"norming-trial-1","PennController","58","Start","69bae9053141548c5e496957","2","main","main-9","bouletic-soll","soll","bouletic",""
55,"norming-trial-1","PennController","58","Start","69bae9053141548c5e496957","2","main","main-9","bouletic-soll","soll","bouletic",""
55,"norming-trial-1","PennController","58","End","69bae9053141548c5e496957","2","main","main-9","bouletic-soll","soll","bouletic",""
55,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69bae9053141548c5e496957","2","main","main-9","bouletic-soll","soll","bouletic",""
55,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","2","69bae9053141548c5e496957","2","main","main-9","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
55,"norming-trial-1","TextInput","norm-comment"," ","69bae9053141548c5e496957","2","main","main-9","bouletic-soll","soll","bouletic",""
55,"norming-trial-1","PennController","58","End","69bae9053141548c5e496957","2","main","main-9","bouletic-soll","soll","bouletic",""
33,"norming-trial-1","PennController","36","Start","69bae9053141548c5e496957","2","main","main-18","non-bouletic-soll","soll","non-bouletic",""
33,"norming-trial-1","PennController","36","Start","69bae9053141548c5e496957","2","main","main-18","non-bouletic-soll","soll","non-bouletic",""
33,"norming-trial-1","PennController","36","End","69bae9053141548c5e496957","2","main","main-18","non-bouletic-soll","soll","non-bouletic",""
33,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69bae9053141548c5e496957","2","main","main-18","non-bouletic-soll","soll","non-bouletic",""
33,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","69bae9053141548c5e496957","2","main","main-18","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
33,"norming-trial-1","TextInput","norm-comment"," ","69bae9053141548c5e496957","2","main","main-18","non-bouletic-soll","soll","non-bouletic",""
33,"norming-trial-1","PennController","36","End","69bae9053141548c5e496957","2","main","main-18","non-bouletic-soll","soll","non-bouletic",""
13,"norming-trial-1","PennController","16","Start","69bae9053141548c5e496957","2","control","control-14","control-bad","kann","bad",""
13,"norming-trial-1","PennController","16","Start","69bae9053141548c5e496957","2","control","control-14","control-bad","kann","bad",""
13,"norming-trial-1","PennController","16","End","69bae9053141548c5e496957","2","control","control-14","control-bad","kann","bad",""
13,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69bae9053141548c5e496957","2","control","control-14","control-bad","kann","bad",""
13,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","69bae9053141548c5e496957","2","control","control-14","control-bad","kann","bad","Any addtional parameters were appended as additional columns"
13,"norming-trial-1","TextInput","norm-comment"," ","69bae9053141548c5e496957","2","control","control-14","control-bad","kann","bad",""
13,"norming-trial-1","PennController","16","End","69bae9053141548c5e496957","2","control","control-14","control-bad","kann","bad",""
25,"norming-trial-1","PennController","28","Start","69bae9053141548c5e496957","2","main","main-10","bouletic-soll","soll","bouletic",""
25,"norming-trial-1","PennController","28","Start","69bae9053141548c5e496957","2","main","main-10","bouletic-soll","soll","bouletic",""
25,"norming-trial-1","PennController","28","End","69bae9053141548c5e496957","2","main","main-10","bouletic-soll","soll","bouletic",""
25,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69bae9053141548c5e496957","2","main","main-10","bouletic-soll","soll","bouletic",""
25,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","2","69bae9053141548c5e496957","2","main","main-10","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
25,"norming-trial-1","TextInput","norm-comment"," ","69bae9053141548c5e496957","2","main","main-10","bouletic-soll","soll","bouletic",""
25,"norming-trial-1","PennController","28","End","69bae9053141548c5e496957","2","main","main-10","bouletic-soll","soll","bouletic",""
47,"norming-trial-1","PennController","50","Start","69bae9053141548c5e496957","2","main","main-30","non-bouletic-soll","soll","non-bouletic",""
47,"norming-trial-1","PennController","50","Start","69bae9053141548c5e496957","2","main","main-30","non-bouletic-soll","soll","non-bouletic",""
47,"norming-trial-1","PennController","50","End","69bae9053141548c5e496957","2","main","main-30","non-bouletic-soll","soll","non-bouletic",""
47,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69bae9053141548c5e496957","2","main","main-30","non-bouletic-soll","soll","non-bouletic",""
47,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","6","69bae9053141548c5e496957","2","main","main-30","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
47,"norming-trial-1","TextInput","norm-comment"," Sehr wahrscheinlich%2C aber man weiß nicht genau wie die Eltern drauf sind.","69bae9053141548c5e496957","2","main","main-30","non-bouletic-soll","soll","non-bouletic",""
47,"norming-trial-1","TextInput","norm-comment"," ","69bae9053141548c5e496957","2","main","main-30","non-bouletic-soll","soll","non-bouletic",""
47,"norming-trial-1","PennController","50","End","69bae9053141548c5e496957","2","main","main-30","non-bouletic-soll","soll","non-bouletic",""
43,"norming-trial-1","PennController","46","Start","69bae9053141548c5e496957","2","main","main-27","bouletic-soll","soll","bouletic",""
43,"norming-trial-1","PennController","46","Start","69bae9053141548c5e496957","2","main","main-27","bouletic-soll","soll","bouletic",""
43,"norming-trial-1","PennController","46","End","69bae9053141548c5e496957","2","main","main-27","bouletic-soll","soll","bouletic",""
43,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69bae9053141548c5e496957","2","main","main-27","bouletic-soll","soll","bouletic",""
43,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","69bae9053141548c5e496957","2","main","main-27","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
43,"norming-trial-1","TextInput","norm-comment"," ","69bae9053141548c5e496957","2","main","main-27","bouletic-soll","soll","bouletic",""
43,"norming-trial-1","PennController","46","End","69bae9053141548c5e496957","2","main","main-27","bouletic-soll","soll","bouletic",""
20,"norming-trial-1","PennController","23","Start","69bae9053141548c5e496957","2","control","control-6","control-good","kann","good",""
20,"norming-trial-1","PennController","23","Start","69bae9053141548c5e496957","2","control","control-6","control-good","kann","good",""
20,"norming-trial-1","PennController","23","End","69bae9053141548c5e496957","2","control","control-6","control-good","kann","good",""
20,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69bae9053141548c5e496957","2","control","control-6","control-good","kann","good",""
20,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","3","69bae9053141548c5e496957","2","control","control-6","control-good","kann","good","Any addtional parameters were appended as additional columns"
20,"norming-trial-1","TextInput","norm-comment"," Noch nicht%2C aber werden wohl bald.","69bae9053141548c5e496957","2","control","control-6","control-good","kann","good",""
20,"norming-trial-1","TextInput","norm-comment"," ","69bae9053141548c5e496957","2","control","control-6","control-good","kann","good",""
20,"norming-trial-1","PennController","23","End","69bae9053141548c5e496957","2","control","control-6","control-good","kann","good",""
18,"norming-trial-1","PennController","21","Start","69bae9053141548c5e496957","2","control","control-4","control-good","darf","good",""
18,"norming-trial-1","PennController","21","Start","69bae9053141548c5e496957","2","control","control-4","control-good","darf","good",""
18,"norming-trial-1","PennController","21","End","69bae9053141548c5e496957","2","control","control-4","control-good","darf","good",""
18,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69bae9053141548c5e496957","2","control","control-4","control-good","darf","good",""
18,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","6","69bae9053141548c5e496957","2","control","control-4","control-good","darf","good","Any addtional parameters were appended as additional columns"
18,"norming-trial-1","TextInput","norm-comment"," Nehmen wird nicht nimmmt.","69bae9053141548c5e496957","2","control","control-4","control-good","darf","good",""
18,"norming-trial-1","TextInput","norm-comment"," ","69bae9053141548c5e496957","2","control","control-4","control-good","darf","good",""
18,"norming-trial-1","PennController","21","End","69bae9053141548c5e496957","2","control","control-4","control-good","darf","good",""
41,"norming-trial-1","PennController","44","Start","69bae9053141548c5e496957","2","main","main-25","non-bouletic-soll","soll","non-bouletic",""
41,"norming-trial-1","PennController","44","Start","69bae9053141548c5e496957","2","main","main-25","non-bouletic-soll","soll","non-bouletic",""
41,"norming-trial-1","PennController","44","End","69bae9053141548c5e496957","2","main","main-25","non-bouletic-soll","soll","non-bouletic",""
41,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69bae9053141548c5e496957","2","main","main-25","non-bouletic-soll","soll","non-bouletic",""
41,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","69bae9053141548c5e496957","2","main","main-25","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
41,"norming-trial-1","TextInput","norm-comment"," ","69bae9053141548c5e496957","2","main","main-25","non-bouletic-soll","soll","non-bouletic",""
41,"norming-trial-1","PennController","44","End","69bae9053141548c5e496957","2","main","main-25","non-bouletic-soll","soll","non-bouletic",""
14,"norming-trial-1","PennController","17","Start","69bae9053141548c5e496957","2","control","control-15","control-good","kann","bad",""
14,"norming-trial-1","PennController","17","Start","69bae9053141548c5e496957","2","control","control-15","control-good","kann","bad",""
14,"norming-trial-1","PennController","17","End","69bae9053141548c5e496957","2","control","control-15","control-good","kann","bad",""
14,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69bae9053141548c5e496957","2","control","control-15","control-good","kann","bad",""
14,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","5","69bae9053141548c5e496957","2","control","control-15","control-good","kann","bad","Any addtional parameters were appended as additional columns"
14,"norming-trial-1","TextInput","norm-comment"," Sie müssen es%2C man weiß nicht ob sie es schaffen.","69bae9053141548c5e496957","2","control","control-15","control-good","kann","bad",""
14,"norming-trial-1","TextInput","norm-comment"," ","69bae9053141548c5e496957","2","control","control-15","control-good","kann","bad",""
14,"norming-trial-1","PennController","17","End","69bae9053141548c5e496957","2","control","control-15","control-good","kann","bad",""
19,"norming-trial-1","PennController","22","Start","69bae9053141548c5e496957","2","control","control-5","control-bad","kann","good",""
19,"norming-trial-1","PennController","22","Start","69bae9053141548c5e496957","2","control","control-5","control-bad","kann","good",""
19,"norming-trial-1","PennController","22","End","69bae9053141548c5e496957","2","control","control-5","control-bad","kann","good",""
19,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69bae9053141548c5e496957","2","control","control-5","control-bad","kann","good",""
19,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","4","69bae9053141548c5e496957","2","control","control-5","control-bad","kann","good","Any addtional parameters were appended as additional columns"
